time,equity
2023-01-20 10:00:00+00:00,100000.0
2023-01-20 14:00:00+00:00,100000.0
2023-01-20 18:00:00+00:00,100000.0
2023-01-22 22:00:00+00:00,100000.0
2023-01-23 02:00:00+00:00,100000.0
2023-01-23 06:00:00+00:00,100000.0
2023-01-23 10:00:00+00:00,100000.0
2023-01-23 14:00:00+00:00,100000.0
2023-01-23 18:00:00+00:00,100000.0
2023-01-23 22:00:00+00:00,100000.0
2023-01-24 02:00:00+00:00,100000.0
2023-01-24 06:00:00+00:00,100000.0
2023-01-24 10:00:00+00:00,100000.0
2023-01-24 14:00:00+00:00,100000.0
2023-01-24 18:00:00+00:00,100000.0
2023-01-24 22:00:00+00:00,100000.0
2023-01-25 02:00:00+00:00,100000.0
2023-01-25 06:00:00+00:00,100000.0
2023-01-25 10:00:00+00:00,100000.0
2023-01-25 14:00:00+00:00,100000.0
2023-01-25 18:00:00+00:00,100000.0
2023-01-25 22:00:00+00:00,100000.0
2023-01-26 02:00:00+00:00,100000.0
2023-01-26 06:00:00+00:00,100000.0
2023-01-26 10:00:00+00:00,100000.0
2023-01-26 14:00:00+00:00,100000.0
2023-01-26 18:00:00+00:00,100000.0
2023-01-26 22:00:00+00:00,100000.0
2023-01-27 02:00:00+00:00,100000.0
2023-01-27 06:00:00+00:00,100000.0
2023-01-27 10:00:00+00:00,100000.0
2023-01-27 14:00:00+00:00,100000.0
2023-01-27 18:00:00+00:00,100000.0
2023-01-29 22:00:00+00:00,100000.0
2023-01-30 02:00:00+00:00,100000.0
2023-01-30 06:00:00+00:00,100000.0
2023-01-30 10:00:00+00:00,100000.0
2023-01-30 14:00:00+00:00,100000.0
2023-01-30 18:00:00+00:00,100000.0
2023-01-30 22:00:00+00:00,100000.0
2023-01-31 02:00:00+00:00,100000.0
2023-01-31 06:00:00+00:00,100000.0
2023-01-31 10:00:00+00:00,100000.0
2023-01-31 14:00:00+00:00,99244.08651519632
2023-01-31 18:00:00+00:00,99244.08651519632
2023-01-31 22:00:00+00:00,99244.08651519632
2023-02-01 02:00:00+00:00,99244.08651519632
2023-02-01 06:00:00+00:00,99244.08651519632
2023-02-01 10:00:00+00:00,99244.08651519632
2023-02-01 14:00:00+00:00,99244.08651519632
2023-02-01 18:00:00+00:00,99244.08651519632
2023-02-01 22:00:00+00:00,99244.08651519632
2023-02-02 02:00:00+00:00,99244.08651519632
2023-02-02 06:00:00+00:00,99244.08651519632
2023-02-02 10:00:00+00:00,99244.08651519632
2023-02-02 14:00:00+00:00,98543.34680269677
2023-02-02 18:00:00+00:00,98543.34680269677
2023-02-02 22:00:00+00:00,98543.34680269677
2023-02-03 02:00:00+00:00,98543.34680269677
2023-02-03 06:00:00+00:00,98543.34680269677
2023-02-03 10:00:00+00:00,98543.34680269677
2023-02-03 14:00:00+00:00,98543.34680269677
2023-02-03 18:00:00+00:00,98543.34680269677
2023-02-05 22:00:00+00:00,98543.34680269677
2023-02-06 02:00:00+00:00,98543.34680269677
2023-02-06 06:00:00+00:00,98543.34680269677
2023-02-06 10:00:00+00:00,98543.34680269677
2023-02-06 14:00:00+00:00,98543.34680269677
2023-02-06 18:00:00+00:00,98543.34680269677
2023-02-06 22:00:00+00:00,98543.34680269677
2023-02-07 02:00:00+00:00,98543.34680269677
2023-02-07 06:00:00+00:00,98543.34680269677
2023-02-07 10:00:00+00:00,98543.34680269677
2023-02-07 14:00:00+00:00,98543.34680269677
2023-02-07 18:00:00+00:00,98543.34680269677
2023-02-07 22:00:00+00:00,98543.34680269677
2023-02-08 02:00:00+00:00,98543.34680269677
2023-02-08 06:00:00+00:00,98543.34680269677
2023-02-08 10:00:00+00:00,98543.34680269677
2023-02-08 14:00:00+00:00,98543.34680269677
2023-02-08 18:00:00+00:00,98543.34680269677
2023-02-08 22:00:00+00:00,98543.34680269677
2023-02-09 02:00:00+00:00,98543.34680269677
2023-02-09 06:00:00+00:00,98543.34680269677
2023-02-09 10:00:00+00:00,98543.34680269677
2023-02-09 14:00:00+00:00,98543.34680269677
2023-02-09 18:00:00+00:00,98543.34680269677
2023-02-09 22:00:00+00:00,98543.34680269677
2023-02-10 02:00:00+00:00,98543.34680269677
2023-02-10 06:00:00+00:00,98543.34680269677
2023-02-10 10:00:00+00:00,98543.34680269677
2023-02-10 14:00:00+00:00,98543.34680269677
2023-02-10 18:00:00+00:00,98543.34680269677
2023-02-12 22:00:00+00:00,98543.34680269677
2023-02-13 02:00:00+00:00,98543.34680269677
2023-02-13 06:00:00+00:00,98543.34680269677
2023-02-13 10:00:00+00:00,98543.34680269677
2023-02-13 14:00:00+00:00,98543.34680269677
2023-02-13 18:00:00+00:00,98543.34680269677
2023-02-13 22:00:00+00:00,98543.34680269677
2023-02-14 02:00:00+00:00,98543.34680269677
2023-02-14 06:00:00+00:00,98543.34680269677
2023-02-14 10:00:00+00:00,98543.34680269677
2023-02-14 14:00:00+00:00,98543.34680269677
2023-02-14 18:00:00+00:00,98543.34680269677
2023-02-14 22:00:00+00:00,98543.34680269677
2023-02-15 02:00:00+00:00,98543.34680269677
2023-02-15 06:00:00+00:00,98543.34680269677
2023-02-15 10:00:00+00:00,98543.34680269677
2023-02-15 14:00:00+00:00,98543.34680269677
2023-02-15 18:00:00+00:00,98543.34680269677
2023-02-15 22:00:00+00:00,98543.34680269677
2023-02-16 02:00:00+00:00,98543.34680269677
2023-02-16 06:00:00+00:00,98543.34680269677
2023-02-16 10:00:00+00:00,98543.34680269677
2023-02-16 14:00:00+00:00,98543.34680269677
2023-02-16 18:00:00+00:00,98543.34680269677
2023-02-16 22:00:00+00:00,98543.34680269677
2023-02-17 02:00:00+00:00,98543.34680269677
2023-02-17 06:00:00+00:00,98543.34680269677
2023-02-17 10:00:00+00:00,98543.34680269677
2023-02-17 14:00:00+00:00,98543.34680269677
2023-02-17 18:00:00+00:00,98543.34680269677
2023-02-19 22:00:00+00:00,98543.34680269677
2023-02-20 02:00:00+00:00,98543.34680269677
2023-02-20 06:00:00+00:00,98543.34680269677
2023-02-20 10:00:00+00:00,98543.34680269677
2023-02-20 14:00:00+00:00,98543.34680269677
2023-02-20 18:00:00+00:00,98543.34680269677
2023-02-20 22:00:00+00:00,98543.34680269677
2023-02-21 02:00:00+00:00,98543.34680269677
2023-02-21 06:00:00+00:00,98543.34680269677
2023-02-21 10:00:00+00:00,98543.34680269677
2023-02-21 14:00:00+00:00,98543.34680269677
2023-02-21 18:00:00+00:00,98543.34680269677
2023-02-21 22:00:00+00:00,98543.34680269677
2023-02-22 02:00:00+00:00,98543.34680269677
2023-02-22 06:00:00+00:00,98543.34680269677
2023-02-22 10:00:00+00:00,98543.34680269677
2023-02-22 14:00:00+00:00,98543.34680269677
2023-02-22 18:00:00+00:00,98543.34680269677
2023-02-22 22:00:00+00:00,98543.34680269677
2023-02-23 02:00:00+00:00,98543.34680269677
2023-02-23 06:00:00+00:00,98543.34680269677
2023-02-23 10:00:00+00:00,98543.34680269677
2023-02-23 14:00:00+00:00,98543.34680269677
2023-02-23 18:00:00+00:00,98543.34680269677
2023-02-23 22:00:00+00:00,98543.34680269677
2023-02-24 02:00:00+00:00,98543.34680269677
2023-02-24 06:00:00+00:00,98543.34680269677
2023-02-24 10:00:00+00:00,98543.34680269677
2023-02-24 14:00:00+00:00,98543.34680269677
2023-02-24 18:00:00+00:00,98543.34680269677
2023-02-26 22:00:00+00:00,98543.34680269677
2023-02-27 02:00:00+00:00,98543.34680269677
2023-02-27 06:00:00+00:00,98543.34680269677
2023-02-27 10:00:00+00:00,98543.34680269677
2023-02-27 14:00:00+00:00,98543.34680269677
2023-02-27 18:00:00+00:00,98543.34680269677
2023-02-27 22:00:00+00:00,98543.34680269677
2023-02-28 02:00:00+00:00,98543.34680269677
2023-02-28 06:00:00+00:00,98543.34680269677
2023-02-28 10:00:00+00:00,98543.34680269677
2023-02-28 14:00:00+00:00,100330.22573211147
2023-02-28 18:00:00+00:00,100330.22573211147
2023-02-28 22:00:00+00:00,100330.22573211147
2023-03-01 02:00:00+00:00,100330.22573211147
2023-03-01 06:00:00+00:00,100330.22573211147
2023-03-01 10:00:00+00:00,100330.22573211147
2023-03-01 14:00:00+00:00,100330.22573211147
2023-03-01 18:00:00+00:00,100330.22573211147
2023-03-01 22:00:00+00:00,100330.22573211147
2023-03-02 02:00:00+00:00,100330.22573211147
2023-03-02 06:00:00+00:00,100330.22573211147
2023-03-02 10:00:00+00:00,100330.22573211147
2023-03-02 14:00:00+00:00,100330.22573211147
2023-03-02 18:00:00+00:00,100330.22573211147
2023-03-02 22:00:00+00:00,100330.22573211147
2023-03-03 02:00:00+00:00,100330.22573211147
2023-03-03 06:00:00+00:00,100330.22573211147
2023-03-03 10:00:00+00:00,100330.22573211147
2023-03-03 14:00:00+00:00,100330.22573211147
2023-03-03 18:00:00+00:00,100330.22573211147
2023-03-05 22:00:00+00:00,100330.22573211147
2023-03-06 02:00:00+00:00,100330.22573211147
2023-03-06 06:00:00+00:00,100330.22573211147
2023-03-06 10:00:00+00:00,100330.22573211147
2023-03-06 14:00:00+00:00,100330.22573211147
2023-03-06 18:00:00+00:00,100330.22573211147
2023-03-06 22:00:00+00:00,100330.22573211147
2023-03-07 02:00:00+00:00,100330.22573211147
2023-03-07 06:00:00+00:00,100330.22573211147
2023-03-07 10:00:00+00:00,99871.2736535312
2023-03-07 14:00:00+00:00,99871.2736535312
2023-03-07 18:00:00+00:00,99871.2736535312
2023-03-07 22:00:00+00:00,99871.2736535312
2023-03-08 02:00:00+00:00,99871.2736535312
2023-03-08 06:00:00+00:00,99871.2736535312
2023-03-08 10:00:00+00:00,99871.2736535312
2023-03-08 14:00:00+00:00,99871.2736535312
2023-03-08 18:00:00+00:00,99871.2736535312
2023-03-08 22:00:00+00:00,99871.2736535312
2023-03-09 02:00:00+00:00,99871.2736535312
2023-03-09 06:00:00+00:00,99871.2736535312
2023-03-09 10:00:00+00:00,99871.2736535312
2023-03-09 14:00:00+00:00,99114.4910677594
2023-03-09 18:00:00+00:00,99114.4910677594
2023-03-09 22:00:00+00:00,99114.4910677594
2023-03-10 02:00:00+00:00,99114.4910677594
2023-03-10 06:00:00+00:00,99114.4910677594
2023-03-10 10:00:00+00:00,99114.4910677594
2023-03-10 14:00:00+00:00,99114.4910677594
2023-03-10 18:00:00+00:00,99114.4910677594
2023-03-12 21:00:00+00:00,99114.4910677594
2023-03-13 01:00:00+00:00,99114.4910677594
2023-03-13 05:00:00+00:00,99114.4910677594
2023-03-13 09:00:00+00:00,99114.4910677594
2023-03-13 13:00:00+00:00,99114.4910677594
2023-03-13 17:00:00+00:00,99114.4910677594
2023-03-13 21:00:00+00:00,99114.4910677594
2023-03-14 01:00:00+00:00,99114.4910677594
2023-03-14 05:00:00+00:00,99114.4910677594
2023-03-14 09:00:00+00:00,99114.4910677594
2023-03-14 13:00:00+00:00,99114.4910677594
2023-03-14 17:00:00+00:00,99114.4910677594
2023-03-14 21:00:00+00:00,99114.4910677594
2023-03-15 01:00:00+00:00,99114.4910677594
2023-03-15 05:00:00+00:00,99114.4910677594
2023-03-15 09:00:00+00:00,99114.4910677594
2023-03-15 13:00:00+00:00,99114.4910677594
2023-03-15 17:00:00+00:00,99114.4910677594
2023-03-15 21:00:00+00:00,99114.4910677594
2023-03-16 01:00:00+00:00,99114.4910677594
2023-03-16 05:00:00+00:00,99114.4910677594
2023-03-16 09:00:00+00:00,99114.4910677594
2023-03-16 13:00:00+00:00,99114.4910677594
2023-03-16 17:00:00+00:00,99114.4910677594
2023-03-16 21:00:00+00:00,99114.4910677594
2023-03-17 01:00:00+00:00,99114.4910677594
2023-03-17 05:00:00+00:00,99114.4910677594
2023-03-17 09:00:00+00:00,99114.4910677594
2023-03-17 13:00:00+00:00,99114.4910677594
2023-03-17 17:00:00+00:00,99114.4910677594
2023-03-19 21:00:00+00:00,99114.4910677594
2023-03-20 01:00:00+00:00,99114.4910677594
2023-03-20 05:00:00+00:00,99114.4910677594
2023-03-20 09:00:00+00:00,99114.4910677594
2023-03-20 13:00:00+00:00,99114.4910677594
2023-03-20 17:00:00+00:00,99114.4910677594
2023-03-20 21:00:00+00:00,99114.4910677594
2023-03-21 01:00:00+00:00,99114.4910677594
2023-03-21 05:00:00+00:00,103283.47536246416
2023-03-21 09:00:00+00:00,103283.47536246416
2023-03-21 13:00:00+00:00,103283.47536246416
2023-03-21 17:00:00+00:00,103283.47536246416
2023-03-21 21:00:00+00:00,103283.47536246416
2023-03-22 01:00:00+00:00,103283.47536246416
2023-03-22 05:00:00+00:00,103283.47536246416
2023-03-22 09:00:00+00:00,103283.47536246416
2023-03-22 13:00:00+00:00,103283.47536246416
2023-03-22 17:00:00+00:00,103283.47536246416
2023-03-22 21:00:00+00:00,103283.47536246416
2023-03-23 01:00:00+00:00,103283.47536246416
2023-03-23 05:00:00+00:00,103283.47536246416
2023-03-23 09:00:00+00:00,103283.47536246416
2023-03-23 13:00:00+00:00,103283.47536246416
2023-03-23 17:00:00+00:00,103283.47536246416
2023-03-23 21:00:00+00:00,103283.47536246416
2023-03-24 01:00:00+00:00,103283.47536246416
2023-03-24 05:00:00+00:00,103283.47536246416
2023-03-24 09:00:00+00:00,103283.47536246416
2023-03-24 13:00:00+00:00,103283.47536246416
2023-03-24 17:00:00+00:00,103283.47536246416
2023-03-26 21:00:00+00:00,103283.47536246416
2023-03-27 01:00:00+00:00,103283.47536246416
2023-03-27 05:00:00+00:00,103283.47536246416
2023-03-27 09:00:00+00:00,103283.47536246416
2023-03-27 13:00:00+00:00,103283.47536246416
2023-03-27 17:00:00+00:00,103283.47536246416
2023-03-27 21:00:00+00:00,103283.47536246416
2023-03-28 01:00:00+00:00,103283.47536246416
2023-03-28 05:00:00+00:00,103283.47536246416
2023-03-28 09:00:00+00:00,103283.47536246416
2023-03-28 13:00:00+00:00,103283.47536246416
2023-03-28 17:00:00+00:00,103283.47536246416
2023-03-28 21:00:00+00:00,103283.47536246416
2023-03-29 01:00:00+00:00,103283.47536246416
2023-03-29 05:00:00+00:00,103283.47536246416
2023-03-29 09:00:00+00:00,103283.47536246416
2023-03-29 13:00:00+00:00,103283.47536246416
2023-03-29 17:00:00+00:00,103283.47536246416
2023-03-29 21:00:00+00:00,103283.47536246416
2023-03-30 01:00:00+00:00,103283.47536246416
2023-03-30 05:00:00+00:00,103283.47536246416
2023-03-30 09:00:00+00:00,103283.47536246416
2023-03-30 13:00:00+00:00,103283.47536246416
2023-03-30 17:00:00+00:00,103283.47536246416
2023-03-30 21:00:00+00:00,103283.47536246416
2023-03-31 01:00:00+00:00,103283.47536246416
2023-03-31 05:00:00+00:00,103283.47536246416
2023-03-31 09:00:00+00:00,103283.47536246416
2023-03-31 13:00:00+00:00,103283.47536246416
2023-03-31 17:00:00+00:00,103283.47536246416
2023-04-02 21:00:00+00:00,103283.47536246416
2023-04-03 01:00:00+00:00,103283.47536246416
2023-04-03 05:00:00+00:00,103283.47536246416
2023-04-03 09:00:00+00:00,103283.47536246416
2023-04-03 13:00:00+00:00,103283.47536246416
2023-04-03 17:00:00+00:00,103283.47536246416
2023-04-03 21:00:00+00:00,103283.47536246416
2023-04-04 01:00:00+00:00,103283.47536246416
2023-04-04 05:00:00+00:00,103283.47536246416
2023-04-04 09:00:00+00:00,103283.47536246416
2023-04-04 13:00:00+00:00,103283.47536246416
2023-04-04 17:00:00+00:00,103283.47536246416
2023-04-04 21:00:00+00:00,103283.47536246416
2023-04-05 01:00:00+00:00,103283.47536246416
2023-04-05 05:00:00+00:00,103283.47536246416
2023-04-05 09:00:00+00:00,103283.47536246416
2023-04-05 13:00:00+00:00,103283.47536246416
2023-04-05 17:00:00+00:00,103283.47536246416
2023-04-05 21:00:00+00:00,103283.47536246416
2023-04-06 01:00:00+00:00,103283.47536246416
2023-04-06 05:00:00+00:00,103283.47536246416
2023-04-06 09:00:00+00:00,103283.47536246416
2023-04-06 13:00:00+00:00,102647.90398363344
2023-04-06 17:00:00+00:00,102647.90398363344
2023-04-09 21:00:00+00:00,102647.90398363344
2023-04-10 01:00:00+00:00,102647.90398363344
2023-04-10 05:00:00+00:00,102647.90398363344
2023-04-10 09:00:00+00:00,102647.90398363344
2023-04-10 13:00:00+00:00,102647.90398363344
2023-04-10 17:00:00+00:00,102647.90398363344
2023-04-10 21:00:00+00:00,102647.90398363344
2023-04-11 01:00:00+00:00,102647.90398363344
2023-04-11 05:00:00+00:00,102647.90398363344
2023-04-11 09:00:00+00:00,102647.90398363344
2023-04-11 13:00:00+00:00,102647.90398363344
2023-04-11 17:00:00+00:00,102647.90398363344
2023-04-11 21:00:00+00:00,102647.90398363344
2023-04-12 01:00:00+00:00,102647.90398363344
2023-04-12 05:00:00+00:00,102647.90398363344
2023-04-12 09:00:00+00:00,102647.90398363344
2023-04-12 13:00:00+00:00,102647.90398363344
2023-04-12 17:00:00+00:00,102647.90398363344
2023-04-12 21:00:00+00:00,102647.90398363344
2023-04-13 01:00:00+00:00,102647.90398363344
2023-04-13 05:00:00+00:00,102647.90398363344
2023-04-13 09:00:00+00:00,102647.90398363344
2023-04-13 13:00:00+00:00,102647.90398363344
2023-04-13 17:00:00+00:00,102647.90398363344
2023-04-13 21:00:00+00:00,102647.90398363344
2023-04-14 01:00:00+00:00,102647.90398363344
2023-04-14 05:00:00+00:00,102647.90398363344
2023-04-14 09:00:00+00:00,101873.07830473037
2023-04-14 13:00:00+00:00,101873.07830473037
2023-04-14 17:00:00+00:00,101873.07830473037
2023-04-16 21:00:00+00:00,101873.07830473037
2023-04-17 01:00:00+00:00,101873.07830473037
2023-04-17 05:00:00+00:00,101873.07830473037
2023-04-17 09:00:00+00:00,101873.07830473037
2023-04-17 13:00:00+00:00,101873.07830473037
2023-04-17 17:00:00+00:00,101873.07830473037
2023-04-17 21:00:00+00:00,101873.07830473037
2023-04-18 01:00:00+00:00,101873.07830473037
2023-04-18 05:00:00+00:00,101873.07830473037
2023-04-18 09:00:00+00:00,101873.07830473037
2023-04-18 13:00:00+00:00,101873.07830473037
2023-04-18 17:00:00+00:00,101873.07830473037
2023-04-18 21:00:00+00:00,101873.07830473037
2023-04-19 01:00:00+00:00,101873.07830473037
2023-04-19 05:00:00+00:00,101873.07830473037
2023-04-19 09:00:00+00:00,101873.07830473037
2023-04-19 13:00:00+00:00,101873.07830473037
2023-04-19 17:00:00+00:00,101873.07830473037
2023-04-19 21:00:00+00:00,101873.07830473037
2023-04-20 01:00:00+00:00,101873.07830473037
2023-04-20 05:00:00+00:00,101873.07830473037
2023-04-20 09:00:00+00:00,101104.12645368995
2023-04-20 13:00:00+00:00,101104.12645368995
2023-04-20 17:00:00+00:00,101104.12645368995
2023-04-20 21:00:00+00:00,101104.12645368995
2023-04-21 01:00:00+00:00,101104.12645368995
2023-04-21 05:00:00+00:00,101104.12645368995
2023-04-21 09:00:00+00:00,101104.12645368995
2023-04-21 13:00:00+00:00,101104.12645368995
2023-04-21 17:00:00+00:00,101104.12645368995
2023-04-23 21:00:00+00:00,101104.12645368995
2023-04-24 01:00:00+00:00,101104.12645368995
2023-04-24 05:00:00+00:00,101104.12645368995
2023-04-24 09:00:00+00:00,101104.12645368995
2023-04-24 13:00:00+00:00,101104.12645368995
2023-04-24 17:00:00+00:00,101104.12645368995
2023-04-24 21:00:00+00:00,101104.12645368995
2023-04-25 01:00:00+00:00,101104.12645368995
2023-04-25 05:00:00+00:00,101104.12645368995
2023-04-25 09:00:00+00:00,101104.12645368995
2023-04-25 13:00:00+00:00,101104.12645368995
2023-04-25 17:00:00+00:00,101104.12645368995
2023-04-25 21:00:00+00:00,101104.12645368995
2023-04-26 01:00:00+00:00,101104.12645368995
2023-04-26 05:00:00+00:00,101104.12645368995
2023-04-26 09:00:00+00:00,101104.12645368995
2023-04-26 13:00:00+00:00,101104.12645368995
2023-04-26 17:00:00+00:00,101104.12645368995
2023-04-26 21:00:00+00:00,101104.12645368995
2023-04-27 01:00:00+00:00,101104.12645368995
2023-04-27 05:00:00+00:00,101104.12645368995
2023-04-27 09:00:00+00:00,101104.12645368995
2023-04-27 13:00:00+00:00,101104.12645368995
2023-04-27 17:00:00+00:00,101104.12645368995
2023-04-27 21:00:00+00:00,101104.12645368995
2023-04-28 01:00:00+00:00,101104.12645368995
2023-04-28 05:00:00+00:00,101104.12645368995
2023-04-28 09:00:00+00:00,101104.12645368995
2023-04-28 13:00:00+00:00,101104.12645368995
2023-04-28 17:00:00+00:00,101104.12645368995
2023-04-30 21:00:00+00:00,101104.12645368995
2023-05-01 01:00:00+00:00,101104.12645368995
2023-05-01 05:00:00+00:00,101104.12645368995
2023-05-01 09:00:00+00:00,101104.12645368995
2023-05-01 13:00:00+00:00,101104.12645368995
2023-05-01 17:00:00+00:00,101104.12645368995
2023-05-01 21:00:00+00:00,101104.12645368995
2023-05-02 01:00:00+00:00,101104.12645368995
2023-05-02 05:00:00+00:00,101104.12645368995
2023-05-02 09:00:00+00:00,101104.12645368995
2023-05-02 13:00:00+00:00,101104.12645368995
2023-05-02 17:00:00+00:00,101104.12645368995
2023-05-02 21:00:00+00:00,101104.12645368995
2023-05-03 01:00:00+00:00,101104.12645368995
2023-05-03 05:00:00+00:00,101104.12645368995
2023-05-03 09:00:00+00:00,101104.12645368995
2023-05-03 13:00:00+00:00,101104.12645368995
2023-05-03 17:00:00+00:00,101104.12645368995
2023-05-03 21:00:00+00:00,101104.12645368995
2023-05-04 01:00:00+00:00,101104.12645368995
2023-05-04 05:00:00+00:00,101104.12645368995
2023-05-04 09:00:00+00:00,101104.12645368995
2023-05-04 13:00:00+00:00,101104.12645368995
2023-05-04 17:00:00+00:00,101104.12645368995
2023-05-04 21:00:00+00:00,101104.12645368995
2023-05-05 01:00:00+00:00,101104.12645368995
2023-05-05 05:00:00+00:00,101104.12645368995
2023-05-05 09:00:00+00:00,101560.07075789239
2023-05-05 13:00:00+00:00,101560.07075789239
2023-05-05 17:00:00+00:00,101560.07075789239
2023-05-07 21:00:00+00:00,101560.07075789239
2023-05-08 01:00:00+00:00,101560.07075789239
2023-05-08 05:00:00+00:00,101560.07075789239
2023-05-08 09:00:00+00:00,101560.07075789239
2023-05-08 13:00:00+00:00,101560.07075789239
2023-05-08 17:00:00+00:00,101560.07075789239
2023-05-08 21:00:00+00:00,101560.07075789239
2023-05-09 01:00:00+00:00,101560.07075789239
2023-05-09 05:00:00+00:00,101560.07075789239
2023-05-09 09:00:00+00:00,101560.07075789239
2023-05-09 13:00:00+00:00,101560.07075789239
2023-05-09 17:00:00+00:00,101560.07075789239
2023-05-09 21:00:00+00:00,101560.07075789239
2023-05-10 01:00:00+00:00,101560.07075789239
2023-05-10 05:00:00+00:00,101560.07075789239
2023-05-10 09:00:00+00:00,101560.07075789239
2023-05-10 13:00:00+00:00,101560.07075789239
2023-05-10 17:00:00+00:00,101560.07075789239
2023-05-10 21:00:00+00:00,101560.07075789239
2023-05-11 01:00:00+00:00,101560.07075789239
2023-05-11 05:00:00+00:00,101560.07075789239
2023-05-11 09:00:00+00:00,101560.07075789239
2023-05-11 13:00:00+00:00,101560.07075789239
2023-05-11 17:00:00+00:00,101560.07075789239
2023-05-11 21:00:00+00:00,101560.07075789239
2023-05-12 01:00:00+00:00,101560.07075789239
2023-05-12 05:00:00+00:00,101560.07075789239
2023-05-12 09:00:00+00:00,101560.07075789239
2023-05-12 13:00:00+00:00,101560.07075789239
2023-05-12 17:00:00+00:00,101560.07075789239
2023-05-14 21:00:00+00:00,101560.07075789239
2023-05-15 01:00:00+00:00,101560.07075789239
2023-05-15 05:00:00+00:00,101560.07075789239
2023-05-15 09:00:00+00:00,101560.07075789239
2023-05-15 13:00:00+00:00,101560.07075789239
2023-05-15 17:00:00+00:00,101560.07075789239
2023-05-15 21:00:00+00:00,101560.07075789239
2023-05-16 01:00:00+00:00,101560.07075789239
2023-05-16 05:00:00+00:00,101560.07075789239
2023-05-16 09:00:00+00:00,101560.07075789239
2023-05-16 13:00:00+00:00,101560.07075789239
2023-05-16 17:00:00+00:00,101560.07075789239
2023-05-16 21:00:00+00:00,101560.07075789239
2023-05-17 01:00:00+00:00,101560.07075789239
2023-05-17 05:00:00+00:00,101560.07075789239
2023-05-17 09:00:00+00:00,101560.07075789239
